result_id,field,extracted_value,source_table,source_locator,extractor,extraction_date,batch_id,verification_tier,source_version,verifier,verified_date,verified_value,agreement,adjudication,notes
detore2019_ips_t24m_paidcomp,arm_id,ips,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
detore2019_ips_t24m_paidcomp,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
detore2019_ips_t24m_paidcomp,employment_selection_status,selected,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
detore2019_ips_t24m_paidcomp,diagnosis_group,smi_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
detore2019_ips_t24m_paidcomp,perc_qualifying_diagnosis,,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
detore2019_ips_t24m_paidcomp,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
detore2019_ips_t24m_paidcomp,arm_type,intervention,extraction_arms,,,,,2,stage-g-merge,,,,,,
detore2019_ips_t24m_paidcomp,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
detore2019_ips_t24m_paidcomp,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,outcome_construct,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,ascertainment,point_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,ascertainment_window_months,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,n_employed,49,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,n_outcome_observed,139,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,denominator_basis,outcome_observed,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,followup_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,arm_id,cohort,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,diagnosis_group,fep,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,design,retrospective_cohort,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,arm_type,cohort,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_unclear,employment_targeted_intervention,not_applicable,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,outcome_construct,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,ascertainment,point_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,ascertainment_window_months,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,n_employed,47,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,n_outcome_observed,101,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,denominator_basis,outcome_observed,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,followup_months,24,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,conflict_status,unresolved,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,arm_id,cohort,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,diagnosis_group,fep,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,design,retrospective_cohort,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,arm_type,cohort,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_unclear,employment_targeted_intervention,not_applicable,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,outcome_construct,paid_or_education_or_training,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,ascertainment,point_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,ascertainment_window_months,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,n_employed,104,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,n_outcome_observed,139,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,denominator_basis,outcome_observed,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,followup_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,result_role,derived,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,conflict_status,unresolved,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,arm_id,cohort,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,diagnosis_group,fep,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,design,retrospective_cohort,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,arm_type,cohort,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t12m_eet,employment_targeted_intervention,not_applicable,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,outcome_construct,paid_or_education_or_training,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,ascertainment,point_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,ascertainment_window_months,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,n_employed,79,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,n_outcome_observed,101,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,denominator_basis,outcome_observed,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,followup_months,24,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,result_role,derived,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,conflict_status,unresolved,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,arm_id,cohort,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,diagnosis_group,fep,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,design,retrospective_cohort,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,arm_type,cohort,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
domenicano2025_cohort_t24m_eet,employment_targeted_intervention,not_applicable,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,outcome_construct,paid_competitive,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,n_employed,23,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,followup_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,conflict_status,unresolved,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,arm_id,sz_sud,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t12m_paidcomp,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,outcome_construct,paid_competitive,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,n_employed,17,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,followup_months,24,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,conflict_status,unresolved,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,arm_id,sz_sud,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t24m_paidcomp,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,outcome_construct,paid_competitive,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,n_employed,22,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,followup_months,36,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,conflict_status,unresolved,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,arm_id,sz_sud,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t36m_paidcomp,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,outcome_construct,paid_competitive,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,n_employed,15,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,followup_months,48,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,conflict_status,unresolved,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,arm_id,sz_sud,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t48m_paidcomp,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,outcome_construct,paid_competitive,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,n_employed,20,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,followup_months,60,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,conflict_status,unresolved,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,arm_id,sz_sud,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t60m_paidcomp,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,outcome_construct,paid_competitive,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,n_employed,20,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,followup_months,72,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,conflict_status,unresolved,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,arm_id,sz_sud,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t72m_paidcomp,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,outcome_construct,paid_competitive,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,n_employed,27,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,followup_months,84,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,conflict_status,unresolved,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,arm_id,sz_sud,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
drake2015_szsud_t84m_paidcomp,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,outcome_construct,paid_any,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,n_employed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,followup_months,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,followup_basis,calendar_end_common,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,arm_id,men,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,diagnosis_group,schizophrenia,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,design,register_cohort,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
falk2016_men_cal2010_paidany,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
falk2016_women_cal2010_paidany,outcome_construct,paid_any,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
falk2016_women_cal2010_paidany,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
