result_id,report_id,cohort_id,arm_id,analysis_sample_id,followup_months,followup_basis,measurement_age_years,mean_years_since_onset,outcome_construct,outcome_verbatim,result_role,ascertainment,ascertainment_window_months,n_employed,n_outcome_observed,n_assessed,n_alive_eligible,n_entered,reported_percentage_base,denominator_basis,missing_data_method,source_locator,derivation_component_result_ids,derivation_justification,derivation_mutually_exclusive,derivation_exhaustive,derivation_zero_separable,checked_by,conflict_status,conflict_note,adjusted_measure,adjusted_effect,adjusted_se,mean_age,perc_female,n_female,n_female_denominator,perc_post_secondary,n_post_secondary,n_post_secondary_denominator,perc_employed_baseline,n_employed_baseline,n_employed_baseline_denominator,notes
fulford2018_cohort_t6m_paidoredu,fulford2018,raise_etp,cohort,surf_6mo_404,6,since_baseline,,,paid_or_education,"Three items from the SURF (ie, Are you currently a student? Have you worked for pay during the past 30 days? Have you done any casual work or day jobs, such as yard work or babysitting for which you got paid?) were combined into a single score to measure work or school functioning at each assessment point (ie, the past month) and aggregated across 6-month time points; each was rated as either 0 = no (ie, no paid work and not a student) or 1 = yes (ie, paid work or a student)",reported,period_prevalence,1,,404,,,404,,outcome_observed,complete_case,"Table 1, Outcome variables, 'SURF work or school 6 mo 71.8%', p. 371; measure defined in Measures, Occupational Functioning, p. 371",,,,,,,none,,,,,23.14,27.5,,,,,,,,,"NUMERATOR NOT RECOVERABLE. Table 1 prints only a percentage for the SURF work-or-school variable. It is not back-calculated, and in this case a back-calculation would not even be arithmetically possible: 39.8% at baseline is not n/404 for any integer n, which is consistent with the measure being a composite of three items aggregated across 6-month blocks, so the printed value is the mean of an aggregated score rather than a stated proportion of participants. outcome_construct is paid_or_education, not paid_any: the item set counts being a student as a positive, and it names no training component, so it is neither the primary construct nor the full EET composite. ascertainment_window_months = 1 records the measurement window the report states for each assessment, 'the past month'; the report then says the score was 'aggregated across 6-month time points', so the reported value is an aggregate of six such windows rather than a single month, and it should not be treated as a clean one-month period prevalence. missing_data_method is recorded as complete_case for these descriptive percentages; the structural equation models used full information maximum likelihood, which the controlled vocabulary has no value for. RAISE-ETP is cluster randomised by site (34 sites) and this report pools both allocation groups with treatment group as a moderator, so any arm-level or effect-level use would need the cluster design accounted for. perc_female = 27.5 is the complement of the printed 'Gender: male 72.5%' (Table 1, p. 371); no counts are printed, so no count is recorded. The printed value is 71.8%. n_outcome_observed = 404 is stated rather than inferred: 'Missing data due to treatment study dropout ranged from 0% (SURF) to 28% (QLS) at 6 months' (Results, p. 372), so the SURF was observed for the whole recruited sample at 6 months. Baseline was 39.8% on the same measure. 6 months falls in no prespecified landmark band."
fulford2018_cohort_t12m_paidoredu,fulford2018,raise_etp,cohort,surf_12mo_unstated,12,since_baseline,,,paid_or_education,"Three items from the SURF (ie, Are you currently a student? Have you worked for pay during the past 30 days? Have you done any casual work or day jobs, such as yard work or babysitting for which you got paid?) were combined into a single score to measure work or school functioning at each assessment point (ie, the past month) and aggregated across 6-month time points; each was rated as either 0 = no (ie, no paid work and not a student) or 1 = yes (ie, paid work or a student)",reported,period_prevalence,1,,,,,404,,unclear,complete_case,"Table 1, Outcome variables, 'SURF work or school 12 mo 66.6%', p. 371; measure defined in Measures, Occupational Functioning, p. 371",,,,,,,none,,,,,23.14,27.5,,,,,,,,,"NUMERATOR NOT RECOVERABLE. Table 1 prints only a percentage for the SURF work-or-school variable. It is not back-calculated, and in this case a back-calculation would not even be arithmetically possible: 39.8% at baseline is not n/404 for any integer n, which is consistent with the measure being a composite of three items aggregated across 6-month blocks, so the printed value is the mean of an aggregated score rather than a stated proportion of participants. outcome_construct is paid_or_education, not paid_any: the item set counts being a student as a positive, and it names no training component, so it is neither the primary construct nor the full EET composite. ascertainment_window_months = 1 records the measurement window the report states for each assessment, 'the past month'; the report then says the score was 'aggregated across 6-month time points', so the reported value is an aggregate of six such windows rather than a single month, and it should not be treated as a clean one-month period prevalence. missing_data_method is recorded as complete_case for these descriptive percentages; the structural equation models used full information maximum likelihood, which the controlled vocabulary has no value for. RAISE-ETP is cluster randomised by site (34 sites) and this report pools both allocation groups with treatment group as a moderator, so any arm-level or effect-level use would need the cluster design accounted for. perc_female = 27.5 is the complement of the printed 'Gender: male 72.5%' (Table 1, p. 371); no counts are printed, so no count is recorded. The printed value is 66.6%. DENOMINATOR NOT RECOVERABLE at this timepoint: the Table 1 footnote gives only 'Ns range from 257 (12 mo) to 404 (baseline)' across all variables, and Results, p. 372 says SURF missing data was 21% at 12 months, a rounded figure from which an exact denominator cannot be recovered. This is the timepoint that would otherwise sit in the 12-month landmark band."
greenwood2025_eye2_t12m_vocact,greenwood2025,eye2_trial,eye2,societal_consenting_232,12,since_baseline,,,vocational_activity,"Table 2 'Socio-occupational outcomes: adjusted differences', row 'Paid and unpaid employment': adjusted difference in mean days (expected value) 7.56, 95% CI -35.64 to 50.76, probability mean days higher for intervention participants 98[sic 77]%, N 232; footnote a 'All models based on imputed data samples (using multiple imputation methods).' | Method: 'A secondary economic analysis investigated differences in mental health plus wider care system costs (societal costs), as well as socio-occupational outcomes (days in stable accommodation, employment, education and training), based on data collected retrospectively from all consenting participants at 12 months by research assistants masked to group allocation, using the Adult Service Use Schedule'.",reported,period_prevalence,12,,,,,652,,unclear,multiple_imputation,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; measure defined at Method, Outcomes, p. 145; subsample described at Results, p. 149",,,,,,,none,,"Adjusted difference in mean days in paid and unpaid employment over 12 months, EYE-2 + sEIP versus sEIP alone, from a generalised linear model with site fixed effects and baseline HoNOS score, on multiply-imputed data",7.56,,25.2,,247,652,,126,485,,,,"NO EMPLOYMENT COUNT EXISTS ANYWHERE IN THIS REPORT and none can be recovered. What is printed is an adjusted difference in mean DAYS between arms, estimated from multiply-imputed data, so it is neither a numerator nor a prevalence, and the arms' own mean days are not printed either. n_employed and n_outcome_observed are therefore blank, and this row exists to record that a registered outcome was measured and cannot be used. THE CONSTRUCT IS NOT paid_any: Table 2's row is 'Paid and unpaid employment', which by its own label pools unpaid work with paid work, so it is vocational_activity. The measure is also a duration rather than a prevalence, which the ascertainment vocabulary cannot express; period_prevalence with a 12-month window is the least wrong value because days were counted within a defined 12-month window, and the gap is raised in unresolved_queries.md U1. Denominators: the model N is 232, being the participants who consented to the societal cost-effectiveness interview, of whom 456 did not consent and 339 were lost to follow-up or not approached, out of 1027; that 232 spans BOTH arms and so is not recorded in any arm-level denominator field on this row. The consenting subsample was not representative: mean age 25.4 and baseline HoNOS 5.6 were similar to the whole sample but White ethnicity was higher at 59.7% and males fewer at 59.5%. 95% CI -35.64 to 50.76 is recorded here rather than in adjusted_se because converting a CI to a standard error assumes normality and a 1.96 multiplier that the bootstrap analysis does not state. Moderators are the arm's Table 1 values on 652 (mean age 25.2, female 247 of 652 with 400 male and 5 non-binary/not specified) and 126 of 485 with post-secondary education (undergraduate/NVQ 4-5/BTEC HND/foundation 107 plus postgraduate 19); these are whole-arm figures, not the 232 subsample's."
greenwood2025_eye2_t12m_edutrain,greenwood2025,eye2_trial,eye2,societal_consenting_232,12,since_baseline,,,education_or_training,"Table 2 'Socio-occupational outcomes: adjusted differences', row 'Education and training': adjusted difference in mean days (expected value) 27.59, 95% CI 1.52 to 53.68, probability mean days higher for intervention participants 99%, N 232; footnote a 'All models based on imputed data samples (using multiple imputation methods).' | Results: 'The EYE-2 intervention was associated with, on average, 5.73 more days in stable independent accommodation, 7.56 more days in employment, and 30 more days in education and training, with probabilities ranging from 77% to 99%'.",reported,period_prevalence,12,,,,,652,,unclear,multiple_imputation,"Table 2 'Socio-occupational outcomes: adjusted differences', p. 149; narrative at Results, p. 149",,,,,,,none,,"Adjusted difference in mean days in education and training over 12 months, EYE-2 + sEIP versus sEIP alone, from a generalised linear model with site fixed effects and baseline HoNOS score, on multiply-imputed data",27.59,,25.2,,247,652,,126,485,,,,"Recorded as education_or_training because the source's own label is 'Education and training' and it does not separate the two. Not paid employment and not an EET composite: paid and unpaid employment is a separate row of the same table. Same limitations as the employment row: an adjusted difference in mean days on multiply-imputed data from a 232 of 1027 consenting subsample, with no count and no prevalence. MINOR INTERNAL DISCREPANCY, recorded in inconsistencies.md I1: the Results text rounds 27.59 to '30 more days in education and training'."
hakulinen2019_cohort_age25_paidthresh,hakulinen2019,dk_registers_birth,cohort,,,chronological_age,25,,paid_intensity_threshold,"Employment status was derived from the Employment Classification Module (AKM), where based on the main source of income or employment, annual status of most important employment is classified. Individuals who were unemployed, retired (including early retirement and disability pension), and otherwise not working were categorized as outside the labour market. | Results, Employment: 'In absolute proportions, at the age of 25, 87% of the individuals with schizophrenia were not employed, and at the age of 60, 85% of the individuals with schizophrenia were not employed.'",reported,period_prevalence,12,,,,,9448,,unclear,register_complete,"Results, Employment, p. 1346 (text); the same series appears only as an unlabelled line in Fig. 1, right panel, p. 1345. Diagnosis-group size at Results, Sample, p. 1346. Outcome definition at Materials and methods, Labour market and social exclusion outcomes, p. 1344",,,,,,,none,,,,,,,,,,,,,,,"NUMERATOR DELIBERATELY BLANK. The only absolute employment figures in the article are whole-number percentages in the text (87% not employed at age 25) and an unlabelled line graph (Fig. 1, right panel). No denominator appears anywhere in the held PDF, and the Online Appendix Tables 1-3 cited in the Results are NOT in it, so even the manifest's 9,444 could not be seen. Multiplying a whole-number percentage by a denominator is forbidden by codebook rule 2 however exact the denominator looks: at 87% on about 9,444 the rounding interval alone spans roughly plus or minus 47 while the binomial standard error is about 33, so the reconstruction error would exceed the sampling error it replaces. Taking the complement of a rounded percentage is the same operation and is equally forbidden. THE CONSTRUCT IS NOT paid_any. AKM classifies the single most important employment status of the year from the main source of income, so a person whose main income is a disability pension is 'outside the labour market' even if they did some paid work. That is a dominance criterion which excludes low-intensity paid work exactly as an hours threshold would, and it must never substitute for paid_any; paid_intensity_threshold is the vocabulary value that carries the non-substitutability, and the fit is imperfect because the threshold is a dominance rule rather than a stated percentage of working days, which is raised in unresolved_queries.md U3. THE TIMEPOINT IS AN AGE, NOT AN ELAPSED FOLLOW-UP (D12.3b): schizophrenia was first diagnosed anywhere between ages 15 and 25, so elapsed time since diagnosis at age 25 ranges from zero to ten years. followup_basis = chronological_age bars this result from every landmark horizon, independently of the missing counts. NOT EXTRACTED, and noted here so the omission is visible: the same paragraph gives 85% and 56% not employed at ages 25 and 60 for the post-hoc subgroup not rehospitalised for schizophrenia after age 25 (6,328 of 9,448 were rehospitalised), which is a subgroup, not a whole cohort, and carries no counts either."
hakulinen2019_cohort_age60_paidthresh,hakulinen2019,dk_registers_birth,cohort,,,chronological_age,60,,paid_intensity_threshold,"Employment status was derived from the Employment Classification Module (AKM), where based on the main source of income or employment, annual status of most important employment is classified. | Results, Employment: 'at the age of 60, 85% of the individuals with schizophrenia were not employed.'",reported,period_prevalence,12,,,,,9448,,unclear,register_complete,"Results, Employment, p. 1346 (text); Fig. 1, right panel, p. 1345",,,,,,,none,,,,,,,,,,,,,,,"Numerator and denominator blank for the same reasons as the age-25 row. The age-60 denominator is additionally far smaller than 9,448 because only the earliest birth years reach age 60 within the 1980-2016 observation window (the manifest reports the appendix falling to 364 at age 59), and no denominator is printed in the article at any age. Age-anchored, so barred from every horizon."
hakulinen2020_cohort_t0_paidany_scz,hakulinen2020,fi_registers_scz,cohort,,,calendar_end_common,,,paid_any,"Annual employment status was measured as the employment status during the last week of each calendar year. Individuals who were working or self-employed were defined as employed. All others were classified as not employed. | Results: 'At the end of the year when the first inpatient diagnosis was given, on average, 14% (N=968) of individuals with schizophrenia, 33% (N=11,335) of individuals with other nonaffective psychosis, and 43% (N=3,875) of individuals with bipolar disorder were employed.'",reported,point_prevalence,,968,6939,,,6939,6939,outcome_observed,register_complete,"Results, p. 251 (printed count N=968 and percentage 14%); denominator 6,939 from Table 1 'Participants in a case-control study of employment status and personal income before and after onset of a serious mental disorder', row 'Year 0b', Schizophrenia Case column, p. 252, footnote b 'Year 0, the year in which the diagnosis was given (year of onset)'; outcome definition at Methods, Socioeconomic Measures, p. 251",,,,,,,none,,,,,,,,,,,,,,,"TRIAGE FIGURE 968/6939 VERIFIED, and verified from two independent printed places rather than reconstructed: the numerator 968 is printed as a count in the Results, and the denominator 6,939 is printed in Table 1 at year 0 and again in the Results as the number of individuals whose first inpatient diagnosis was schizophrenia. 968/6939 = 13.95%, which rounds to the printed 14%. The other two groups reconcile identically (11,335/34,565 = 32.8% against a printed 33%; 3,875/9,047 = 42.8% against a printed 43%), and the two printed control figures reconcile too (112,259/172,825 = 65.0%; 31,242/45,235 = 69.1%), so the whole sentence is internally consistent. The denominator is a genuine observed denominator and not a reporting base: the methods state 'If an individual did not have data for a certain year, the corresponding case or control participant was not included in the statistical analyses', and Table 1 prints the resulting per-year counts. CONSTRUCT: 'working or self-employed' with no dominance, hours or earnings qualifier, so this is paid_any. Note that the OTHER Hakulinen report in this batch uses a different and narrower definition; the two must not be treated as the same measure. ASCERTAINMENT: employment status in the last week of the calendar year, a reference-week measure and therefore point prevalence, not the tax-year period prevalence registers usually give; the one-week reference period is recorded here rather than in ascertainment_window_months, which is reserved for period prevalence. TIMEPOINT: 'time point zero represented the year when the first hospitalization ... occurred for each case participant', and the measurement is at the END of that calendar year, so elapsed time from cohort entry ranges from under a week for someone hospitalised in late December to nearly twelve months for someone hospitalised in January. followup_basis = calendar_end_common records that; the vocabulary's wording says 'one shared calendar end date' whereas this is a per-participant year end, which is raised in unresolved_queries.md U5. Either way it is barred from every horizon, and the year-0 timepoint is in any case below the review's twelve-month minimum. LATER YEARS ARE NOT EXTRACTED: Table 1 prints denominators for years -10 to +10 but the employment proportions for every year other than zero exist only as lines in Figure 1, and a count read off a graph is a fabrication.// ""Author provided employment counts for years -10 to +10 relative to first hospitalisation. Year 0: 968/6,939 (13.9%) verified. Complete series: Year -10: 699/2,287 through Year +10: 398/3,801. All years barred from horizon by calendar_end_common timepoint structure."""
hakulinen2020_cohort_t0_paidany_nonaff,hakulinen2020,fi_registers_nonaff,cohort,,,calendar_end_common,,,paid_any,"Annual employment status was measured as the employment status during the last week of each calendar year. Individuals who were working or self-employed were defined as employed. All others were classified as not employed. | Results: 'At the end of the year when the first inpatient diagnosis was given, on average, 14% (N=968) of individuals with schizophrenia, 33% (N=11,335) of individuals with other nonaffective psychosis, and 43% (N=3,875) of individuals with bipolar disorder were employed.'",reported,point_prevalence,,11335,34565,,,34565,34565,outcome_observed,register_complete,"Results, p. 251 (printed count N=11,335 and percentage 33%); denominator 34,565 from Table 1, row 'Year 0b', Nonaffective psychosis Case column, p. 252; outcome definition at Methods, Socioeconomic Measures, p. 251",,,,,,,none,,,,,,,,,,,,,,,"11,335/34,565 = 32.79%, matching the printed 33%. Same construct, ascertainment and follow-up caveats as the schizophrenia row: barred from every horizon by calendar_end_common and by being at year 0. The third case group, bipolar disorder (3,875 of 9,047), is not extracted because F30-F31 is not a qualifying psychosis diagnosis under SAP section 7; that omission is recorded in report_cohort_map.csv so it is visible."
hui2026_eianalysed_t48m_unclear,hui2026,hk_jcep_2009,ei_analysed,four_year_followup_219,48,since_baseline,,,unclear,"Methods, Measures: 'Functioning was indicated using the Social Occupational Functioning Assessment Scale (SOFAS), the Role Functioning Scale (RFS), and employment status (employed or not).' | Table 3, 'Functional outcomes at 4 years', row 'Unemployed, n (%)': Deprived (n = 112) 40 (65.6%), Non-deprived (n = 107) 21 (34.4%), B/OR 0.83, p 0.015, 95% CI [1.173, 4.492]. | Table 2 baseline, row 'Occupational status, n(%)': Employed 45 (37.2%) / 85 (75.2%); Unemployed 76 (62.8%) / 28 (24.8%).",reported,point_prevalence,,158,219,219,228,240,61,outcome_observed,complete_case,"Table 3 'Univariate linear and logistic regressions on whether financial deprivation at baseline predicts clinical, functioning, and neurocognitive outcomes at 4 years', Functional outcomes at 4 years, row 'Unemployed, n (%)', p. 291; flow at Fig. 1, p. 285; construct at Methods, Clinical, functional, and neurocognitive outcomes, p. 286",,,,,,,none,,,,,37.9,,128,234,,,,,130,234,"TRIAGE FIGURE 158/219 REFUTED AS A RECOVERABLE COUNT, and n_employed and n_outcome_observed are deliberately blank. What Table 3 prints at four years is 'Unemployed, n (%) 40 (65.6%) / 21 (34.4%)'. THOSE ARE ROW PERCENTAGES OF THE 61 UNEMPLOYED, NOT COLUMN PERCENTAGES: 40 + 21 = 61, 40/61 = 65.6% and 21/61 = 34.4%. Read as column percentages they would imply 65.6% of 112 = 73 unemployed in the deprived group, which is wrong. So the printed percentages carry NO information whatever about the denominator on which the employment variable was observed, which is why reported_percentage_base is 61 and n_outcome_observed is blank (prompt rule 7). No employed count is printed at four years at all; 158/219 would come from subtracting 61 from 219, and 219 would come from summing two column headers. That fails D12.2 twice over: its components would be two deprivation subgroups with different arm identities and different denominators (112 and 107), so they neither share an arm nor share one denominator. THE CANDIDATE VALUES, for an author query and NOT for use: if employment status were observed for all 112 and all 107, the complement gives 72/112 deprived and 86/107 non-deprived, totalling 158/219. Three things support that reading and one refutes it. Supporting: Fig. 1 shows 234 at baseline and '4-year follow-up analysis (n=219, 93.6%)' with 112 and 107 reconciling exactly (121-9 and 113-6); the employment variable had zero missingness at baseline (45+76 = 121 and 85+28 = 113 exactly); and the crude odds ratio those denominators imply, (40/72)/(21/86) = 2.28, is within one per cent of the printed adjusted OR of 2.29 (exp(0.83), and the geometric centre of [1.173, 4.492] is 2.295). Refuting: this paper demonstrably does not apply its column headers to every variable, since Table 1 reports t(213) and t(215) and Table 4 reports t(206) to t(208) against a stated n of 234, so per-variable denominators differ and are never printed. A denominator inferred against the paper's own evidence is not an observed denominator. See unresolved_queries.md U6. CONSTRUCT IS unclear: 'employment status (employed or not)' is never defined, so it is not established whether paid sheltered work, part-time work or student status were counted, and coding it paid_any would substitute an undefined measure for the primary construct. POPULATION: 120 of the 360 randomised were excluded from the analysis 'to better isolate the impact of financial deprivation on psychosis recovery outcomes', so the 240 is two of three allocation groups and not a whole recruited cohort; the row can never enter the prevalence intercept whatever the counts. Denominators recorded: n_entered 240 (entering the deprivation classification), n_alive_eligible 228 (234 with income data less the 6 deceased), n_assessed 219 (the 4-year follow-up analysis sample). MODERATORS: mean_age 37.9 is the n-weighted mean of the two printed group means (38.65 on 121 and 37.13 on 113), which is exact arithmetic on printed values rather than a back-calculation; n_female 128 = 70 + 58 and n_employed_baseline 130 = 45 + 85, each on the printed 234. // ""TABLE 3 ERROR CONFIRMED BY AUTHOR: Published table reports unemployed counts (40/21) as row percentages only. Author provided corrected employment figures: 72/112 (64.3%) deprived; 86/107 (80.4%) non-deprived. Author requesting journal correction."""
jackel2025_ips_t12m_eet15h,jackel2025,vivantes_berlin_rct,ips,itt_90,12,since_baseline,,,paid_or_education_or_training,"The primary outcome was defined as 'competitive employment, education/training (EET) for at least 15 h per week.' This criterion is based on the definition of 'ability to work' in the German social security system. | Employment was operationally defined as a competitive job on the open labor market. To be considered competitively employed, the participant had to (i) hold the job for at least 1 day and (ii) earn at least the minimum wage. Education/training is counted as mainstream education, leading to a nationally recognized vocational qualification or degree. The minimum wage in 2021 in Germany was 9.60 euro per hour. | Results 3.2: 'The percentage of participants in EET for at least 15 h per week for at least 1 week in the 12-month follow-up period was significantly higher in the IPS group, 78.3% (36/46), compared to 54.6% (24/44) in the TAU group.'",reported,any_time_during_followup,12,36,46,46,,56,46,outcome_observed,complete_case,"Results, 3.2 Primary EET Outcomes, p. 4 (36/46 and 78.3% printed); construct at Methods, 2.4.1 Data Sources, p. 3; flow at Figure 1 CONSORT study flowchart, p. 6",,,,,,,none,,"Unadjusted odds ratio, IPS versus TAU, for EET at least 15 h per week for at least 1 week during the 12-month follow-up",3.0,,27.2,,27,48,,27,48,,7,48,"TRIAGE FIGURE 36/46 VERIFIED: printed as a count over its denominator in Results 3.2, and 36/46 = 78.26% matches the printed 78.3%. THIS IS NOT paid_any AND MUST NOT SUBSTITUTE FOR IT. It is the source's full EET composite, naming competitive employment, education and training in one numerator, and it additionally carries a 15 hours per week intensity threshold and an any-time-during-the-follow-up ascertainment, so it fails the primary construct, the intensity rule and the ascertainment rule independently. The report gives NO arm-level paid-employment count at any timepoint: the employment subgroup analysis is reported only as chi-square 4.47, p = 0.03, OR 3.5, CI 1.07-11.4, with no numerators, and Figure 2's monthly EET rates are a graph. THE ARM IS AN ALLOCATED TRIAL ARM, not a whole cohort, and the cohort is employment-selected in any case. Effect: chi-square 5.69, p = 0.02, OR 3.0, CI 1.2-7.51, recorded as an unadjusted odds ratio; adjusted_se is left blank because converting the CI would assume a normal approximation the report does not state. NOT EXTRACTED AS A SEPARATE ROW, and recorded here so the omission is visible: the same paragraph gives the same outcome restricted to participants who were NEET at baseline, 71% (22/31) in IPS and 40% (12/30) in TAU. That is the same construct and timepoint on a denominator restricted by baseline employment status, which is an analytic restriction under D9, and result selection would never prefer it to the whole-arm figure. Table 1's denominators are the post-T0 baseline sample (total 94, IPS 48, TAU 46), whereas every outcome is analysed on the ITT sample (total 90, IPS 46, TAU 44). The moderator counts on this row use Table 1's own denominators, which is why n_female_denominator is not equal to n_outcome_observed. See inconsistencies.md I5."
jackel2025_tau_t12m_eet15h,jackel2025,vivantes_berlin_rct,tau,itt_90,12,since_baseline,,,paid_or_education_or_training,"The primary outcome was defined as 'competitive employment, education/training (EET) for at least 15 h per week.' | Results 3.2: 'The percentage of participants in EET for at least 15 h per week for at least 1 week in the 12-month follow-up period was significantly higher in the IPS group, 78.3% (36/46), compared to 54.6% (24/44) in the TAU group.'",reported,any_time_during_followup,12,24,44,44,,54,44,outcome_observed,complete_case,"Results, 3.2 Primary EET Outcomes, p. 4 (24/44 and 54.6% printed); construct at Methods, 2.4.1 Data Sources, p. 3; flow at Figure 1 CONSORT study flowchart, p. 6",,,,,,,none,,,,,25.4,,18,46,,21,46,,6,46,"TRIAGE FIGURE 24/44 VERIFIED: 24/44 = 54.55%, matching the printed 54.6%. The abstract rounds the same figure to 55%, and the Discussion to 54%, which is rounding rather than contradiction. Same construct and ascertainment caveats as the IPS row. Table 1's denominators are the post-T0 baseline sample (total 94, IPS 48, TAU 46), whereas every outcome is analysed on the ITT sample (total 90, IPS 46, TAU 44). The moderator counts on this row use Table 1's own denominators, which is why n_female_denominator is not equal to n_outcome_observed. See inconsistencies.md I5."
jackel2025_ips_t12m_eetany,jackel2025,vivantes_berlin_rct,ips,itt_90,12,since_baseline,,,paid_or_education_or_training,"Table 2 'Secondary outcomes in employment, education/training (EET)', row 'EET at least one day, n (%)': IPS (N = 46) 38 (82.6), TAU (N = 44) 26 (59.1), p 0.02, OR 3.29, CI 1.25-8.68. | Abstract, describing the same two numbers: 'The percentage of participants in EET for at least 1 week in the follow-up was 83% (38/46) versus 59% (26/44).'",reported,any_time_during_followup,12,38,46,46,,56,46,outcome_observed,complete_case,"Table 2 'Secondary outcomes in employment, education/training (EET)', p. 7; same figures in the Abstract, p. 1",,,,,,,unresolved,"The source gives two different minimum durations for the same two counts. Table 2 labels the row 'EET at least one day, n (%)' with 38 (82.6) and 26 (59.1); the Abstract describes exactly those numbers as 'the percentage of participants in EET for at least 1 week in the follow-up ... 83% (38/46) versus 59% (26/44)'. A day and a week are different thresholds and define different results, and nothing in the report resolves which was applied. CANDIDATE RESOLUTION, not adopted: the operational definition of competitive employment requires the participant to 'hold the job for at least 1 day', which fits Table 2's label, so the Abstract's 'at least 1 week' may be carried over from the primary outcome's wording. Under prompt rule 14 that is a reconstruction and not an authority, so the status stays unresolved and the question is put to the authors in unresolved_queries.md U7. The counts themselves are not in doubt.","Unadjusted odds ratio, IPS versus TAU, for EET at least one day (Table 2) or at least one week (Abstract) during the 12-month follow-up",3.29,,27.2,,27,48,,27,48,,7,48,"Blocked from every synthesis by conflict_status = unresolved, as D12.3d requires, because a numerically complete row would otherwise enter a pool silently while its construct definition is contradicted. Still an EET composite, and still ascertained at any time during the follow-up, so it could not enter the primary pool even if resolved. Table 1's denominators are the post-T0 baseline sample (total 94, IPS 48, TAU 46), whereas every outcome is analysed on the ITT sample (total 90, IPS 46, TAU 44). The moderator counts on this row use Table 1's own denominators, which is why n_female_denominator is not equal to n_outcome_observed. See inconsistencies.md I5."
jackel2025_tau_t12m_eetany,jackel2025,vivantes_berlin_rct,tau,itt_90,12,since_baseline,,,paid_or_education_or_training,"Table 2 'Secondary outcomes in employment, education/training (EET)', row 'EET at least one day, n (%)': IPS (N = 46) 38 (82.6), TAU (N = 44) 26 (59.1). | Abstract: 'The percentage of participants in EET for at least 1 week in the follow-up was 83% (38/46) versus 59% (26/44).'",reported,any_time_during_followup,12,26,44,44,,54,44,outcome_observed,complete_case,"Table 2 'Secondary outcomes in employment, education/training (EET)', p. 7; same figures in the Abstract, p. 1",,,,,,,unresolved,"Same contradiction as the IPS arm: Table 2 labels these counts 'EET at least one day' while the Abstract describes them as EET 'for at least 1 week in the follow-up'. 26/44 = 59.09%, matching the printed 59.1 and the Abstract's 59%, so the count is not in doubt; the duration threshold defining the result is.",,,,25.4,,18,46,,21,46,,6,46,"Blocked by conflict_status = unresolved. Table 1's denominators are the post-T0 baseline sample (total 94, IPS 48, TAU 46), whereas every outcome is analysed on the ITT sample (total 90, IPS 46, TAU 44). The moderator counts on this row use Table 1's own denominators, which is why n_female_denominator is not equal to n_outcome_observed. See inconsistencies.md I5."
jackel2025_ipsedu_t12m_edutrain,jackel2025,vivantes_berlin_rct,ips_edu,education_subsample_54,12,since_baseline,,,education_or_training,"Section 3.4 Educational Outcomes: 'Excluding all participants who never received education or training during the follow-up period, we compared the two subsamples IPS (N = 25) versus TAU (N = 29) in education/training.' | Table 3 'Subsample education/training (ET) secondary educational outcomes', row 'Education/training at least one day, n (%)': IPS (N = 25) 17 (68.0), TAU (N = 29) 11 (37.9), p 0.03, OR 3.48, CI 1.13-10.73. | Methods: 'Education/training is counted as mainstream education, leading to a nationally recognized vocational qualification or degree.'",reported,any_time_during_followup,12,17,25,25,,25,25,outcome_observed,complete_case,"Table 3 'Subsample education/training (ET) secondary educational outcomes', p. 7; subsample definition at Results, 3.4 Educational Outcomes, p. 4",,,,,,,unresolved,"The subsample definition and the table contradict each other. Section 3.4 defines the education/training subsamples by 'excluding all participants who never received education or training during the follow-up period', which makes every one of the 25 and 29 a person who WAS in education or training at some point. Table 3 then reports that only 17 of 25 and 11 of 29 were in 'Education/training at least one day'. Both cannot be true. CANDIDATE RESOLUTION, not adopted: the subsample may in fact be those whose vocational goal was education or training rather than employment, which would make Table 3 consistent; the sentence is ambiguously worded. Under prompt rule 14 that is a reconstruction and not an authority. A second, separate denominator problem sits in the same section: the sentence 'In the IPS-education group, 78.6% (11/14) succeeded in continuing or resuming education/training compared to 33.3% (6/18) of the participants in the TAU-education group' uses denominators of 14 and 18 that are never defined and do not match the 25 and 29 of the subsample it names. See unresolved_queries.md U8.","Unadjusted odds ratio, IPS versus TAU within the education/training subsample, for education or training at least one day",3.48,,,,,,,,,,,,"Blocked from every synthesis by conflict_status = unresolved. Extracted rather than omitted because education and training are registered outcomes (SAP 2.3) and this is the only place the report separates them from paid work; recording it with the block is what the codebook requires, whereas leaving it out would lose a registered outcome invisibly. The subsample is defined by an event occurring after randomisation and plausibly caused by the intervention, so the comparison is not protected by randomisation; that is recorded on the arm row as analysis_selection_status = selected with reason analytic_restriction, and in the risk-of-bias assessment. 17/25 = 68.0% and 11/29 = 37.93%, matching the printed percentages exactly, so the arithmetic within the table is sound."
